 Year  Month      TREFHT (K)     PRECC (m/s)
 2046      7 +2.90307098e+02 +1.70503451e-08
 2046      8 +2.90197144e+02 +1.62690235e-08
 2046      9 +2.89587372e+02 +1.54656430e-08
 2046     10 +2.88546021e+02 +1.49300980e-08
 2046     11 +2.87489685e+02 +1.52112740e-08
 2046     12 +2.86568573e+02 +1.51776085e-08
 2047      1 +2.86320984e+02 +1.58209605e-08
 2047      2 +2.86661560e+02 +1.58411702e-08
 2047      3 +2.87239288e+02 +1.60568145e-08
 2047      4 +2.88034790e+02 +1.61254725e-08
 2047      5 +2.89162537e+02 +1.64308247e-08
 2047      6 +2.89775848e+02 +1.66780421e-08
 2047      7 +2.90238922e+02 +1.70786283e-08
 2047      8 +2.90083679e+02 +1.64597331e-08
 2047      9 +2.89452972e+02 +1.57818434e-08
 2047     10 +2.88695496e+02 +1.52894657e-08
 2047     11 +2.87651306e+02 +1.53326489e-08
 2047     12 +2.86895477e+02 +1.56670374e-08
 2048      1 +2.86622528e+02 +1.60790155e-08
 2048      2 +2.86661652e+02 +1.61170313e-08
 2048      3 +2.87328552e+02 +1.57006177e-08
 2048      4 +2.88292236e+02 +1.64714180e-08
 2048      5 +2.89243805e+02 +1.64747522e-08
 2048      6 +2.89844452e+02 +1.64155249e-08
 2048      7 +2.90389862e+02 +1.66420762e-08
 2048      8 +2.90239105e+02 +1.64369425e-08
 2048      9 +2.89644318e+02 +1.49872879e-08
 2048     10 +2.88730988e+02 +1.53947521e-08
 2048     11 +2.87628510e+02 +1.53041917e-08
 2048     12 +2.86791351e+02 +1.53878048e-08
 2049      1 +2.86592773e+02 +1.56811151e-08
 2049      2 +2.86697968e+02 +1.58631472e-08
 2049      3 +2.87231659e+02 +1.62177507e-08
 2049      4 +2.88216064e+02 +1.61711977e-08
 2049      5 +2.89193970e+02 +1.62680003e-08
 2049      6 +2.89943176e+02 +1.68677072e-08
 2049      7 +2.90457825e+02 +1.75762960e-08
 2049      8 +2.90325562e+02 +1.63167755e-08
 2049      9 +2.89592407e+02 +1.55439306e-08
 2049     10 +2.88712646e+02 +1.53223656e-08
 2049     11 +2.87702271e+02 +1.58143916e-08
 2049     12 +2.87155792e+02 +1.58750115e-08
 2050      1 +2.86678986e+02 +1.52687960e-08
 2050      2 +2.86892090e+02 +1.59117128e-08
 2050      3 +2.87486755e+02 +1.60085118e-08
 2050      4 +2.88303833e+02 +1.62355338e-08
 2050      5 +2.88995514e+02 +1.65819074e-08
 2050      6 +2.89829620e+02 +1.65394134e-08
 2050      7 +2.90407043e+02 +1.72001897e-08
 2050      8 +2.90355469e+02 +1.65466432e-08
 2050      9 +2.89615448e+02 +1.50261492e-08
 2050     10 +2.88711334e+02 +1.52533772e-08
 2050     11 +2.87687653e+02 +1.51372088e-08
 2050     12 +2.86718475e+02 +1.53016924e-08
 2051      1 +2.86450043e+02 +1.54413655e-08
 2051      2 +2.86777771e+02 +1.56603459e-08
 2051      3 +2.87353302e+02 +1.59577720e-08
 2051      4 +2.88394348e+02 +1.62703611e-08
 2051      5 +2.89340576e+02 +1.67589409e-08
 2051      6 +2.89991486e+02 +1.64509100e-08
 2051      7 +2.90304626e+02 +1.69413195e-08
 2051      8 +2.90134216e+02 +1.66367418e-08
 2051      9 +2.89428162e+02 +1.55344626e-08
 2051     10 +2.88580017e+02 +1.55990865e-08
 2051     11 +2.87368530e+02 +1.53040975e-08
 2051     12 +2.86718445e+02 +1.56516595e-08
 2052      1 +2.86547882e+02 +1.57406603e-08
 2052      2 +2.86492096e+02 +1.54582640e-08
 2052      3 +2.87368011e+02 +1.63732636e-08
